LocusTag	CycId
Lipst1_1_5588	G1IA6-22455-MONOMER
Lipst1_1_54408	G1IA6-21254-MONOMER
Lipst1_1_66953	G1IA6-16925-MONOMER
Lipst1_1_258919	G1IA6-18899-MONOMER
Lipst1_1_5333	G1IA6-22087-MONOMER
Lipst1_1_66954	G1IA6-16926-MONOMER
Lipst1_1_5589	G1IA6-22456-MONOMER
Lipst1_1_7004	G1IA6-23981-MONOMER
Lipst1_1_66955	G1IA6-16927-MONOMER
Lipst1_1_110237	G1IA6-18640-MONOMER
Lipst1_1_5335	G1IA6-22088-MONOMER
Lipst1_1_66962	G1IA6-16928-MONOMER
Lipst1_1_291706	G1IA6-20031-MONOMER
Lipst1_1_111640	G1IA6-20457-MONOMER
Lipst1_1_7010	G1IA6-23982-MONOMER
Lipst1_1_54426	G1IA6-21255-MONOMER
Lipst1_1_66963	G1IA6-16929-MONOMER
Lipst1_1_5591	G1IA6-22457-MONOMER
Lipst1_1_7011	G1IA6-23983-MONOMER
Lipst1_1_5337	G1IA6-22089-MONOMER
Lipst1_1_66970	G1IA6-16930-MONOMER
Lipst1_1_110264	G1IA6-18641-MONOMER
Lipst1_1_117054	G1IA6-19298-MONOMER
Lipst1_1_66976	G1IA6-16931-MONOMER
Lipst1_1_5593	G1IA6-22458-MONOMER
Lipst1_1_5341	G1IA6-22090-MONOMER
Lipst1_1_66986	G1IA6-16932-MONOMER
Lipst1_1_111642	G1IA6-20458-MONOMER
Lipst1_1_7012	G1IA6-23984-MONOMER
Lipst1_1_110274	G1IA6-18642-MONOMER
Lipst1_1_54511	G1IA6-21256-MONOMER
Lipst1_1_66997	G1IA6-16933-MONOMER
Lipst1_1_5342	G1IA6-22091-MONOMER
Lipst1_1_2423	G1IA6-18763-MONOMER
Lipst1_1_66999	G1IA6-16934-MONOMER
Lipst1_1_7016	G1IA6-23985-MONOMER
Lipst1_1_670	G1IA6-16935-MONOMER
Lipst1_1_5597	G1IA6-22460-MONOMER
Lipst1_1_7017	G1IA6-23986-MONOMER
Lipst1_1_5348	G1IA6-22092-MONOMER
Lipst1_1_67005	G1IA6-16936-MONOMER
Lipst1_1_111656	G1IA6-20459-MONOMER
Lipst1_1_54569	G1IA6-21257-MONOMER
Lipst1_1_67016	G1IA6-16937-MONOMER
Lipst1_1_5601	G1IA6-22461-MONOMER
Lipst1_1_7020	G1IA6-23987-MONOMER
Lipst1_1_5351	G1IA6-22093-MONOMER
Lipst1_1_70666	G1IA6-19748-MONOMER
Lipst1_1_67021	G1IA6-16938-MONOMER
Lipst1_1_110448	G1IA6-18645-MONOMER
Lipst1_1_67027	G1IA6-16939-MONOMER
Lipst1_1_5604	G1IA6-22462-MONOMER
Lipst1_1_110450	G1IA6-18646-MONOMER
Lipst1_1_7023	G1IA6-23988-MONOMER
Lipst1_1_5362	G1IA6-22094-MONOMER
Lipst1_1_67030	G1IA6-16940-MONOMER
Lipst1_1_111690	G1IA6-20460-MONOMER
Lipst1_1_54582	G1IA6-21258-MONOMER
Lipst1_1_67034	G1IA6-16941-MONOMER
Lipst1_1_5606	G1IA6-22463-MONOMER
Lipst1_1_5369	G1IA6-22095-MONOMER
Lipst1_1_110472	G1IA6-18647-MONOMER
Lipst1_1_81234	G1IA6-19245-MONOMER
Lipst1_1_67038	G1IA6-16942-MONOMER
Lipst1_1_5633	G1IA6-22466-MONOMER
Lipst1_1_7027	G1IA6-23989-MONOMER
Lipst1_1_67043	G1IA6-16943-MONOMER
Lipst1_1_5622	G1IA6-22464-MONOMER
Lipst1_1_5372	G1IA6-22096-MONOMER
Lipst1_1_111694	G1IA6-20461-MONOMER
Lipst1_1_67045	G1IA6-16944-MONOMER
Lipst1_1_70810	G1IA6-19787-MONOMER
Lipst1_1_7035	G1IA6-23990-MONOMER
Lipst1_1_54629	G1IA6-21259-MONOMER
Lipst1_1_67047	G1IA6-16945-MONOMER
Lipst1_1_5623	G1IA6-22465-MONOMER
Lipst1_1_5377	G1IA6-22097-MONOMER
Lipst1_1_110509	G1IA6-18649-MONOMER
Lipst1_1_67057	G1IA6-16946-MONOMER
Lipst1_1_7036	G1IA6-23991-MONOMER
Lipst1_1_67058	G1IA6-16947-MONOMER
Lipst1_1_111700	G1IA6-20462-MONOMER
Lipst1_1_5381	G1IA6-22098-MONOMER
Lipst1_1_116487	G1IA6-18651-MONOMER
Lipst1_1_67064	G1IA6-16948-MONOMER
Lipst1_1_7040	G1IA6-23992-MONOMER
Lipst1_1_54652	G1IA6-21260-MONOMER
Lipst1_1_67071	G1IA6-16949-MONOMER
Lipst1_1_5638	G1IA6-22467-MONOMER
Lipst1_1_7042	G1IA6-23993-MONOMER
Lipst1_1_5383	G1IA6-22099-MONOMER
Lipst1_1_67077	G1IA6-16950-MONOMER
Lipst1_1_248917	G1IA6-18815-MONOMER
Lipst1_1_68185	G1IA6-17711-MONOMER
Lipst1_1_67085	G1IA6-16951-MONOMER
Lipst1_1_111832	G1IA6-20463-MONOMER
Lipst1_1_5640	G1IA6-22468-MONOMER
Lipst1_1_5390	G1IA6-22100-MONOMER
Lipst1_1_116532	G1IA6-18652-MONOMER
Lipst1_1_67086	G1IA6-16952-MONOMER
Lipst1_1_116588	G1IA6-18653-MONOMER
Lipst1_1_7044	G1IA6-23994-MONOMER
Lipst1_1_67089	G1IA6-16953-MONOMER
Lipst1_1_5646	G1IA6-22469-MONOMER
Lipst1_1_7052	G1IA6-23995-MONOMER
Lipst1_1_5392	G1IA6-22101-MONOMER
Lipst1_1_69638	G1IA6-19072-MONOMER
Lipst1_1_67093	G1IA6-16954-MONOMER
Lipst1_1_3143	G1IA6-19555-MONOMER
Lipst1_1_67101	G1IA6-16955-MONOMER
Lipst1_1_53625	G1IA6-20737-MONOMER
Lipst1_1_5647	G1IA6-22470-MONOMER
Lipst1_1_7069	G1IA6-23996-MONOMER
Lipst1_1_5403	G1IA6-22102-MONOMER
Lipst1_1_67103	G1IA6-16956-MONOMER
Lipst1_1_70737	G1IA6-19767-MONOMER
Lipst1_1_54657	G1IA6-21261-MONOMER
Lipst1_1_67104	G1IA6-16957-MONOMER
Lipst1_1_5650	G1IA6-22471-MONOMER
Lipst1_1_5404	G1IA6-22103-MONOMER
Lipst1_1_265694	G1IA6-19349-MONOMER
Lipst1_1_116749	G1IA6-18656-MONOMER
Lipst1_1_67107	G1IA6-16958-MONOMER
Lipst1_1_7072	G1IA6-23997-MONOMER
Lipst1_1_3675	G1IA6-20184-MONOMER
Lipst1_1_216000	G1IA6-17476-MONOMER
Lipst1_1_67111	G1IA6-16959-MONOMER
Lipst1_1_111862	G1IA6-20465-MONOMER
Lipst1_1_5651	G1IA6-22472-MONOMER
Lipst1_1_62977	G1IA6-19663-MONOMER
Lipst1_1_55903	G1IA6-22104-MONOMER
Lipst1_1_67112	G1IA6-16960-MONOMER
Lipst1_1_7075	G1IA6-23998-MONOMER
Lipst1_1_116813	G1IA6-18658-MONOMER
Lipst1_1_67114	G1IA6-16961-MONOMER
Lipst1_1_5655	G1IA6-22473-MONOMER
Lipst1_1_7076	G1IA6-23999-MONOMER
Lipst1_1_55904	G1IA6-22105-MONOMER
Lipst1_1_67122	G1IA6-16962-MONOMER
Lipst1_1_5658	G1IA6-22474-MONOMER
Lipst1_1_75958	G1IA6-24000-MONOMER
Lipst1_1_117918	G1IA6-20466-MONOMER
Lipst1_1_67128	G1IA6-16963-MONOMER
Lipst1_1_75960	G1IA6-24001-MONOMER
Lipst1_1_55906	G1IA6-22106-MONOMER
Lipst1_1_67132	G1IA6-16964-MONOMER
Lipst1_1_75963	G1IA6-24002-MONOMER
Lipst1_1_54679	G1IA6-21262-MONOMER
Lipst1_1_67134	G1IA6-16965-MONOMER
Lipst1_1_75965	G1IA6-24003-MONOMER
Lipst1_1_55959	G1IA6-22107-MONOMER
Lipst1_1_67136	G1IA6-16966-MONOMER
Lipst1_1_56641	G1IA6-22476-MONOMER
Lipst1_1_75972	G1IA6-24004-MONOMER
Lipst1_1_75477	G1IA6-23536-MONOMER
Lipst1_1_69958	G1IA6-19148-MONOMER
Lipst1_1_116846	G1IA6-18660-MONOMER
Lipst1_1_67137	G1IA6-16967-MONOMER
Lipst1_1_75978	G1IA6-24005-MONOMER
Lipst1_1_55964	G1IA6-22108-MONOMER
Lipst1_1_67138	G1IA6-16968-MONOMER
Lipst1_1_75984	G1IA6-24006-MONOMER
Lipst1_1_71452	G1IA6-20325-MONOMER
Lipst1_1_54681	G1IA6-21263-MONOMER
Lipst1_1_118190	G1IA6-20472-MONOMER
Lipst1_1_67139	G1IA6-16969-MONOMER
Lipst1_1_56653	G1IA6-22477-MONOMER
Lipst1_1_75988	G1IA6-24007-MONOMER
Lipst1_1_55968	G1IA6-22109-MONOMER
Lipst1_1_56678	G1IA6-22478-MONOMER
Lipst1_1_67146	G1IA6-16970-MONOMER
Lipst1_1_75992	G1IA6-24008-MONOMER
Lipst1_1_34596	G1IA6-24531-MONOMER
Lipst1_1_71743	G1IA6-20400-MONOMER
Lipst1_1_67147	G1IA6-16971-MONOMER
Lipst1_1_76823	G1IA6-24560-MONOMER
Lipst1_1_117994	G1IA6-20468-MONOMER
Lipst1_1_75993	G1IA6-24009-MONOMER
Lipst1_1_34920	G1IA6-24532-MONOMER
Lipst1_1_101206	G1IA6-24364-MONOMER
Lipst1_1_55998	G1IA6-22110-MONOMER
Lipst1_1_67151	G1IA6-16972-MONOMER
Lipst1_1_121036	G1IA6-24365-MONOMER
Lipst1_1_121047	G1IA6-24366-MONOMER
Lipst1_1_5668	G1IA6-22479-MONOMER
Lipst1_1_75998	G1IA6-24010-MONOMER
Lipst1_1_2032	G1IA6-18663-MONOMER
Lipst1_1_121048	G1IA6-24367-MONOMER
Lipst1_1_69616	G1IA6-19065-MONOMER
Lipst1_1_67156	G1IA6-16973-MONOMER
Lipst1_1_76001	G1IA6-24011-MONOMER
Lipst1_1_2038	G1IA6-18664-MONOMER
Lipst1_1_224440	G1IA6-24368-MONOMER
Lipst1_1_56084	G1IA6-22111-MONOMER
Lipst1_1_224441	G1IA6-24369-MONOMER
Lipst1_1_67161	G1IA6-16974-MONOMER
Lipst1_1_76008	G1IA6-24012-MONOMER
Lipst1_1_224484	G1IA6-24370-MONOMER
Lipst1_1_224485	G1IA6-24371-MONOMER
Lipst1_1_117997	G1IA6-20469-MONOMER
Lipst1_1_67165	G1IA6-16975-MONOMER
Lipst1_1_56690	G1IA6-22480-MONOMER
Lipst1_1_76012	G1IA6-24013-MONOMER
Lipst1_1_224783	G1IA6-24372-MONOMER
Lipst1_1_56162	G1IA6-22112-MONOMER
Lipst1_1_54720	G1IA6-21264-MONOMER
Lipst1_1_224859	G1IA6-24373-MONOMER
Lipst1_1_67167	G1IA6-16976-MONOMER
Lipst1_1_76025	G1IA6-24014-MONOMER
Lipst1_1_2047	G1IA6-18665-MONOMER
Lipst1_1_224963	G1IA6-24374-MONOMER
Lipst1_1_69772	G1IA6-19098-MONOMER
Lipst1_1_7333	G1IA6-24375-MONOMER
Lipst1_1_67173	G1IA6-16977-MONOMER
Lipst1_1_105462	G1IA6-20952-MONOMER
Lipst1_1_76026	G1IA6-24015-MONOMER
Lipst1_1_7334	G1IA6-24376-MONOMER
Lipst1_1_56224	G1IA6-22113-MONOMER
Lipst1_1_2292	G1IA6-18728-MONOMER
Lipst1_1_7335	G1IA6-24377-MONOMER
Lipst1_1_67179	G1IA6-16978-MONOMER
Lipst1_1_2060	G1IA6-18668-MONOMER
Lipst1_1_76029	G1IA6-24016-MONOMER
Lipst1_1_7336	G1IA6-24378-MONOMER
Lipst1_1_69589	G1IA6-19054-MONOMER
Lipst1_1_56742	G1IA6-22482-MONOMER
Lipst1_1_67181	G1IA6-16979-MONOMER
Lipst1_1_7342	G1IA6-24379-MONOMER
Lipst1_1_118138	G1IA6-20470-MONOMER
Lipst1_1_76037	G1IA6-24017-MONOMER
Lipst1_1_105513	G1IA6-20953-MONOMER
Lipst1_1_7343	G1IA6-24380-MONOMER
Lipst1_1_56283	G1IA6-22114-MONOMER
Lipst1_1_74154	G1IA6-22541-MONOMER
Lipst1_1_7354	G1IA6-24381-MONOMER
Lipst1_1_67184	G1IA6-16980-MONOMER
Lipst1_1_105518	G1IA6-20954-MONOMER
Lipst1_1_76042	G1IA6-24018-MONOMER
Lipst1_1_7355	G1IA6-24382-MONOMER
Lipst1_1_76047	G1IA6-24019-MONOMER
Lipst1_1_67194	G1IA6-16981-MONOMER
Lipst1_1_7360	G1IA6-24383-MONOMER
Lipst1_1_76624	G1IA6-24386-MONOMER
Lipst1_1_105549	G1IA6-20955-MONOMER
Lipst1_1_62574	G1IA6-19040-MONOMER
Lipst1_1_76620	G1IA6-24384-MONOMER
Lipst1_1_56322	G1IA6-22115-MONOMER
Lipst1_1_56753	G1IA6-22484-MONOMER
Lipst1_1_76621	G1IA6-24385-MONOMER
Lipst1_1_248436	G1IA6-18811-MONOMER
Lipst1_1_67195	G1IA6-16982-MONOMER
Lipst1_1_76050	G1IA6-24020-MONOMER
Lipst1_1_105569	G1IA6-20956-MONOMER
Lipst1_1_2064	G1IA6-18670-MONOMER
Lipst1_1_76056	G1IA6-24021-MONOMER
Lipst1_1_56782	G1IA6-22485-MONOMER
Lipst1_1_76625	G1IA6-24387-MONOMER
Lipst1_1_67197	G1IA6-16983-MONOMER
Lipst1_1_118171	G1IA6-20471-MONOMER
Lipst1_1_76628	G1IA6-24388-MONOMER
Lipst1_1_105591	G1IA6-20957-MONOMER
Lipst1_1_2061	G1IA6-18669-MONOMER
Lipst1_1_56348	G1IA6-22116-MONOMER
Lipst1_1_5680	G1IA6-22486-MONOMER
Lipst1_1_76629	G1IA6-24389-MONOMER
Lipst1_1_67202	G1IA6-16984-MONOMER
Lipst1_1_105595	G1IA6-20958-MONOMER
Lipst1_1_76061	G1IA6-24022-MONOMER
Lipst1_1_76630	G1IA6-24390-MONOMER
Lipst1_1_56802	G1IA6-22487-MONOMER
Lipst1_1_76633	G1IA6-24391-MONOMER
Lipst1_1_67204	G1IA6-16985-MONOMER
Lipst1_1_76065	G1IA6-24023-MONOMER
Lipst1_1_105607	G1IA6-20959-MONOMER
Lipst1_1_76637	G1IA6-24392-MONOMER
Lipst1_1_56835	G1IA6-22488-MONOMER
Lipst1_1_76643	G1IA6-24393-MONOMER
Lipst1_1_67207	G1IA6-16986-MONOMER
Lipst1_1_76068	G1IA6-24024-MONOMER
Lipst1_1_105613	G1IA6-20960-MONOMER
Lipst1_1_76651	G1IA6-24394-MONOMER
Lipst1_1_76070	G1IA6-24025-MONOMER
Lipst1_1_67210	G1IA6-16987-MONOMER
Lipst1_1_76653	G1IA6-24395-MONOMER
Lipst1_1_76658	G1IA6-24396-MONOMER
Lipst1_1_2065	G1IA6-18671-MONOMER
Lipst1_1_105616	G1IA6-20961-MONOMER
Lipst1_1_56366	G1IA6-22117-MONOMER
Lipst1_1_56838	G1IA6-22489-MONOMER
Lipst1_1_252635	G1IA6-18844-MONOMER
Lipst1_1_76665	G1IA6-24397-MONOMER
Lipst1_1_67213	G1IA6-16988-MONOMER
Lipst1_1_105629	G1IA6-20962-MONOMER
Lipst1_1_76072	G1IA6-24026-MONOMER
Lipst1_1_76668	G1IA6-24398-MONOMER
Lipst1_1_54784	G1IA6-21266-MONOMER
Lipst1_1_5684	G1IA6-22490-MONOMER
Lipst1_1_76669	G1IA6-24399-MONOMER
Lipst1_1_67220	G1IA6-16989-MONOMER
Lipst1_1_76074	G1IA6-24027-MONOMER
Lipst1_1_105640	G1IA6-20963-MONOMER
Lipst1_1_5691	G1IA6-22491-MONOMER
Lipst1_1_105661	G1IA6-20964-MONOMER
Lipst1_1_67222	G1IA6-16990-MONOMER
Lipst1_1_70915	G1IA6-19807-MONOMER
Lipst1_1_76079	G1IA6-24028-MONOMER
Lipst1_1_5692	G1IA6-22492-MONOMER
Lipst1_1_2071	G1IA6-18673-MONOMER
Lipst1_1_67231	G1IA6-16991-MONOMER
Lipst1_1_118311	G1IA6-20473-MONOMER
Lipst1_1_2138	G1IA6-18690-MONOMER
Lipst1_1_76081	G1IA6-24029-MONOMER
Lipst1_1_56398	G1IA6-22118-MONOMER
Lipst1_1_56934	G1IA6-22493-MONOMER
Lipst1_1_67232	G1IA6-16992-MONOMER
Lipst1_1_76084	G1IA6-24030-MONOMER
Lipst1_1_105685	G1IA6-20965-MONOMER
Lipst1_1_54800	G1IA6-21267-MONOMER
Lipst1_1_56935	G1IA6-22494-MONOMER
Lipst1_1_2072	G1IA6-18674-MONOMER
Lipst1_1_67235	G1IA6-16993-MONOMER
Lipst1_1_76085	G1IA6-24031-MONOMER
Lipst1_1_105692	G1IA6-20966-MONOMER
Lipst1_1_71555	G1IA6-20347-MONOMER
Lipst1_1_56437	G1IA6-22119-MONOMER
Lipst1_1_5696	G1IA6-22495-MONOMER
Lipst1_1_67240	G1IA6-16994-MONOMER
Lipst1_1_76086	G1IA6-24032-MONOMER
Lipst1_1_105712	G1IA6-20967-MONOMER
Lipst1_1_67244	G1IA6-16995-MONOMER
Lipst1_1_27899	G1IA6-20474-MONOMER
Lipst1_1_76096	G1IA6-24033-MONOMER
Lipst1_1_105761	G1IA6-20968-MONOMER
Lipst1_1_56480	G1IA6-22120-MONOMER
Lipst1_1_57044	G1IA6-22497-MONOMER
Lipst1_1_67245	G1IA6-16996-MONOMER
Lipst1_1_76101	G1IA6-24034-MONOMER
Lipst1_1_105766	G1IA6-20969-MONOMER
Lipst1_1_54807	G1IA6-21268-MONOMER
Lipst1_1_57088	G1IA6-22498-MONOMER
Lipst1_1_67250	G1IA6-16997-MONOMER
Lipst1_1_76103	G1IA6-24035-MONOMER
Lipst1_1_105782	G1IA6-20970-MONOMER
Lipst1_1_56507	G1IA6-22121-MONOMER
Lipst1_1_57094	G1IA6-22499-MONOMER
Lipst1_1_2085	G1IA6-18676-MONOMER
Lipst1_1_67252	G1IA6-16998-MONOMER
Lipst1_1_76111	G1IA6-24036-MONOMER
Lipst1_1_105792	G1IA6-20971-MONOMER
Lipst1_1_5710	G1IA6-22500-MONOMER
Lipst1_1_27913	G1IA6-20475-MONOMER
Lipst1_1_67255	G1IA6-16999-MONOMER
Lipst1_1_105821	G1IA6-20972-MONOMER
Lipst1_1_76116	G1IA6-24037-MONOMER
Lipst1_1_3268	G1IA6-20064-MONOMER
Lipst1_1_56519	G1IA6-22122-MONOMER
Lipst1_1_57140	G1IA6-22501-MONOMER
Lipst1_1_2089	G1IA6-18677-MONOMER
Lipst1_1_67258	G1IA6-17000-MONOMER
Lipst1_1_76122	G1IA6-24038-MONOMER
Lipst1_1_105822	G1IA6-20973-MONOMER
Lipst1_1_5717	G1IA6-22502-MONOMER
Lipst1_1_67262	G1IA6-17001-MONOMER
Lipst1_1_76129	G1IA6-24039-MONOMER
Lipst1_1_105823	G1IA6-20974-MONOMER
Lipst1_1_56539	G1IA6-22123-MONOMER
Lipst1_1_5730	G1IA6-22503-MONOMER
Lipst1_1_68677	G1IA6-17814-MONOMER
Lipst1_1_67269	G1IA6-17002-MONOMER
Lipst1_1_105829	G1IA6-20975-MONOMER
Lipst1_1_76134	G1IA6-24040-MONOMER
Lipst1_1_5732	G1IA6-22504-MONOMER
Lipst1_1_27918	G1IA6-20476-MONOMER
Lipst1_1_67275	G1IA6-17003-MONOMER
Lipst1_1_76142	G1IA6-24041-MONOMER
Lipst1_1_105837	G1IA6-20976-MONOMER
Lipst1_1_265181	G1IA6-19339-MONOMER
Lipst1_1_64808	G1IA6-22124-MONOMER
Lipst1_1_5735	G1IA6-22505-MONOMER
Lipst1_1_2092	G1IA6-18679-MONOMER
Lipst1_1_67282	G1IA6-17004-MONOMER
Lipst1_1_105845	G1IA6-20977-MONOMER
Lipst1_1_76144	G1IA6-24042-MONOMER
Lipst1_1_54828	G1IA6-21269-MONOMER
Lipst1_1_5737	G1IA6-22506-MONOMER
Lipst1_1_105856	G1IA6-20978-MONOMER
Lipst1_1_67284	G1IA6-17005-MONOMER
Lipst1_1_37495	G1IA6-19599-MONOMER
Lipst1_1_76147	G1IA6-24043-MONOMER
Lipst1_1_64831	G1IA6-22125-MONOMER
Lipst1_1_5740	G1IA6-22507-MONOMER
Lipst1_1_76151	G1IA6-24044-MONOMER
Lipst1_1_67294	G1IA6-17006-MONOMER
Lipst1_1_1080	G1IA6-17284-MONOMER
Lipst1_1_105868	G1IA6-20979-MONOMER
Lipst1_1_5742	G1IA6-22508-MONOMER
Lipst1_1_67298	G1IA6-17007-MONOMER
Lipst1_1_2100	G1IA6-18681-MONOMER
Lipst1_1_27976	G1IA6-20477-MONOMER
Lipst1_1_76190	G1IA6-24045-MONOMER
Lipst1_1_111951	G1IA6-20980-MONOMER
Lipst1_1_64834	G1IA6-22126-MONOMER
Lipst1_1_5743	G1IA6-22509-MONOMER
Lipst1_1_67303	G1IA6-17008-MONOMER
Lipst1_1_76191	G1IA6-24046-MONOMER
Lipst1_1_111968	G1IA6-20981-MONOMER
Lipst1_1_54855	G1IA6-21270-MONOMER
Lipst1_1_65125	G1IA6-22510-MONOMER
Lipst1_1_67306	G1IA6-17009-MONOMER
Lipst1_1_76198	G1IA6-24047-MONOMER
Lipst1_1_70206	G1IA6-19194-MONOMER
Lipst1_1_64848	G1IA6-22127-MONOMER
Lipst1_1_65150	G1IA6-22511-MONOMER
Lipst1_1_111975	G1IA6-20982-MONOMER
Lipst1_1_2102	G1IA6-18682-MONOMER
Lipst1_1_67323	G1IA6-17010-MONOMER
Lipst1_1_210184	G1IA6-17436-MONOMER
Lipst1_1_76199	G1IA6-24048-MONOMER
Lipst1_1_65159	G1IA6-22512-MONOMER
Lipst1_1_27983	G1IA6-20478-MONOMER
Lipst1_1_2105	G1IA6-18683-MONOMER
Lipst1_1_67326	G1IA6-17011-MONOMER
Lipst1_1_76207	G1IA6-24049-MONOMER
Lipst1_1_104398	G1IA6-19279-MONOMER
Lipst1_1_64883	G1IA6-22128-MONOMER
Lipst1_1_65201	G1IA6-22513-MONOMER
Lipst1_1_67328	G1IA6-17012-MONOMER
Lipst1_1_76210	G1IA6-24050-MONOMER
Lipst1_1_54874	G1IA6-21271-MONOMER
Lipst1_1_65208	G1IA6-22514-MONOMER
Lipst1_1_67330	G1IA6-17013-MONOMER
Lipst1_1_76217	G1IA6-24051-MONOMER
Lipst1_1_112012	G1IA6-20983-MONOMER
Lipst1_1_63078	G1IA6-19670-MONOMER
Lipst1_1_64976	G1IA6-22129-MONOMER
Lipst1_1_65218	G1IA6-22515-MONOMER
Lipst1_1_67332	G1IA6-17014-MONOMER
Lipst1_1_76219	G1IA6-24052-MONOMER
Lipst1_1_112038	G1IA6-20984-MONOMER
Lipst1_1_65239	G1IA6-22516-MONOMER
Lipst1_1_71658	G1IA6-20372-MONOMER
Lipst1_1_28100	G1IA6-20479-MONOMER
Lipst1_1_67333	G1IA6-17015-MONOMER
Lipst1_1_76222	G1IA6-24053-MONOMER
Lipst1_1_265815	G1IA6-19352-MONOMER
Lipst1_1_65024	G1IA6-22130-MONOMER
Lipst1_1_65253	G1IA6-22517-MONOMER
Lipst1_1_67335	G1IA6-17016-MONOMER
Lipst1_1_112056	G1IA6-20985-MONOMER
Lipst1_1_76225	G1IA6-24054-MONOMER
Lipst1_1_54880	G1IA6-21272-MONOMER
Lipst1_1_65268	G1IA6-22518-MONOMER
Lipst1_1_76226	G1IA6-24055-MONOMER
Lipst1_1_67338	G1IA6-17017-MONOMER
Lipst1_1_71710	G1IA6-20389-MONOMER
Lipst1_1_112066	G1IA6-20986-MONOMER
Lipst1_1_65028	G1IA6-22131-MONOMER
Lipst1_1_65273	G1IA6-22519-MONOMER
Lipst1_1_67339	G1IA6-17018-MONOMER
Lipst1_1_76234	G1IA6-24056-MONOMER
Lipst1_1_112116	G1IA6-20987-MONOMER
Lipst1_1_65274	G1IA6-22520-MONOMER
Lipst1_1_67341	G1IA6-17019-MONOMER
Lipst1_1_28131	G1IA6-20480-MONOMER
Lipst1_1_76246	G1IA6-24057-MONOMER
Lipst1_1_112147	G1IA6-20988-MONOMER
Lipst1_1_65284	G1IA6-22521-MONOMER
Lipst1_1_65037	G1IA6-22132-MONOMER
Lipst1_1_2123	G1IA6-18687-MONOMER
Lipst1_1_67354	G1IA6-17020-MONOMER
Lipst1_1_76251	G1IA6-24058-MONOMER
Lipst1_1_54889	G1IA6-21273-MONOMER
Lipst1_1_70697	G1IA6-19757-MONOMER
Lipst1_1_65288	G1IA6-22522-MONOMER
Lipst1_1_67355	G1IA6-17021-MONOMER
Lipst1_1_112154	G1IA6-20989-MONOMER
Lipst1_1_68339	G1IA6-17751-MONOMER
Lipst1_1_76260	G1IA6-24059-MONOMER
Lipst1_1_2124	G1IA6-18688-MONOMER
Lipst1_1_65062	G1IA6-22133-MONOMER
Lipst1_1_65304	G1IA6-22523-MONOMER
Lipst1_1_112249	G1IA6-20990-MONOMER
Lipst1_1_67364	G1IA6-17022-MONOMER
Lipst1_1_88298	G1IA6-24060-MONOMER
Lipst1_1_65341	G1IA6-22524-MONOMER
Lipst1_1_67365	G1IA6-17023-MONOMER
Lipst1_1_28200	G1IA6-20481-MONOMER
Lipst1_1_118372	G1IA6-20991-MONOMER
Lipst1_1_91403	G1IA6-17905-MONOMER
Lipst1_1_88504	G1IA6-24061-MONOMER
Lipst1_1_65071	G1IA6-22134-MONOMER
Lipst1_1_65355	G1IA6-22525-MONOMER
Lipst1_1_118396	G1IA6-20992-MONOMER
Lipst1_1_6509	G1IA6-23454-MONOMER
Lipst1_1_67380	G1IA6-17024-MONOMER
Lipst1_1_88515	G1IA6-24062-MONOMER
Lipst1_1_54892	G1IA6-21274-MONOMER
Lipst1_1_67387	G1IA6-17025-MONOMER
Lipst1_1_118467	G1IA6-20993-MONOMER
Lipst1_1_88533	G1IA6-24063-MONOMER
Lipst1_1_65105	G1IA6-22135-MONOMER
Lipst1_1_74059	G1IA6-22527-MONOMER
Lipst1_1_67391	G1IA6-17026-MONOMER
Lipst1_1_88569	G1IA6-24064-MONOMER
Lipst1_1_74072	G1IA6-22528-MONOMER
Lipst1_1_67392	G1IA6-17027-MONOMER
Lipst1_1_28284	G1IA6-20483-MONOMER
Lipst1_1_118487	G1IA6-20994-MONOMER
Lipst1_1_73574	G1IA6-22136-MONOMER
Lipst1_1_74075	G1IA6-22529-MONOMER
Lipst1_1_2139	G1IA6-18691-MONOMER
Lipst1_1_67395	G1IA6-17028-MONOMER
Lipst1_1_118714	G1IA6-20995-MONOMER
Lipst1_1_54945	G1IA6-21275-MONOMER
Lipst1_1_74081	G1IA6-22530-MONOMER
Lipst1_1_67403	G1IA6-17029-MONOMER
Lipst1_1_28356	G1IA6-20996-MONOMER
Lipst1_1_2151	G1IA6-18692-MONOMER
Lipst1_1_73577	G1IA6-22137-MONOMER
Lipst1_1_74082	G1IA6-22531-MONOMER
Lipst1_1_67405	G1IA6-17030-MONOMER
Lipst1_1_28418	G1IA6-20997-MONOMER
Lipst1_1_52099	G1IA6-19628-MONOMER
Lipst1_1_74087	G1IA6-22532-MONOMER
Lipst1_1_292624	G1IA6-20492-MONOMER
Lipst1_1_67406	G1IA6-17031-MONOMER
Lipst1_1_28452	G1IA6-20998-MONOMER
Lipst1_1_2156	G1IA6-18693-MONOMER
Lipst1_1_73580	G1IA6-22138-MONOMER
Lipst1_1_74099	G1IA6-22533-MONOMER
Lipst1_1_67408	G1IA6-17032-MONOMER
Lipst1_1_28471	G1IA6-20999-MONOMER
Lipst1_1_62393	G1IA6-19026-MONOMER
Lipst1_1_54959	G1IA6-21276-MONOMER
Lipst1_1_74102	G1IA6-22534-MONOMER
Lipst1_1_67409	G1IA6-17033-MONOMER
Lipst1_1_28485	G1IA6-21000-MONOMER
Lipst1_1_278263	G1IA6-19938-MONOMER
